Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
TI-CMP-43182,Influencer,Working Women,9.0,"Email, YouTube",52099.0,1965.0,437.0,289.0,218195.0,849.88,-0.11,Bengali,5.17,College Students,28-09-2024
,Email,,23.0,"Email, Instagram, WhatsApp",91355.0,2803.0,1145.0,394.0,130020.0,292.71,0.13,Tamil,4.75,Working Women,05-04-2025
TI-CMP-43184,Social Media,Premium Shoppers,5.0,"Google, WhatsApp, Facebook",29785.0,4196.0,2071.0,1347.0,882285.0,207.45,2.16,,25.56,Working Women,09-04-2025
TI-CMP-43185,Paid Ads,Tier 2 City Customers,22.0,"Google, Facebook, Instagram",14399.0,1600.0,541.0,361.0,177612.0,738.15,-0.33,English,17.38,College Students,24-02-2025
TI-CMP-43186,SEO,Working Women,7.0,"Email, YouTube, Instagram",98369.0,5394.0,3136.0,1974.0,698796.0,124.17,1.85,Bengali,10.68,Premium Shoppers,20-08-2024
TI-CMP-43187,Influencer,Youth,25.0,"Email, Google, Facebook",40674.0,5197.0,3026.0,1062.0,296298.0,54.53,4.12,Hindi,22.83,Premium Shoppers,04-03-2025
TI-CMP-43188,Social Media,Youth,28.0,"WhatsApp, Email, YouTube",94784.0,14152.0,5671.0,2614.0,784200.0,74.46,3.03,Bengali,23.67,Premium Shoppers,10-05-2025
TI-CMP-43189,Influencer,Working Women,28.0,"WhatsApp, YouTube",59254.0,4548.0,1698.0,696.0,327120.0,186.48,1.52,Bengali,11.72,Tier 2 City Customers,10-02-2025
TI-CMP-43190,Influencer,Youth,24.0,"Email, Google, Instagram",88030.0,9714.0,3235.0,1016.0,521208.0,174.3,1.94,Bengali,15.86,College Students,11-02-2025
TI-CMP-43191,Social Media,,11.0,"Google, Email, YouTube",92977.0,5944.0,3360.0,1721.0,370015.0,115.2,0.87,Tamil,11.86,Working Women,
TI-CMP-43192,,Premium Shoppers,11.0,"YouTube, Instagram, WhatsApp",46614.0,1010.0,565.0,262.0,67072.0,753.77,-0.66,English,3.94,Working Women,28-08-2024
TI-CMP-43193,SEO,Tier 2 City Customers,23.0,"YouTube, Facebook, WhatsApp",60644.0,2060.0,581.0,216.0,154656.0,1057.94,-0.32,English,,Tier 2 City Customers,22-10-2024
TI-CMP-43194,SEO,Premium Shoppers,10.0,Google,51400.0,2167.0,897.0,693.0,531531.0,329.31,1.33,English,7.31,Premium Shoppers,23-11-2024
TI-CMP-43195,Influencer,College Students,23.0,"Email, Instagram",38169.0,2597.0,,576.0,268992.0,453.99,0.03,Tamil,11.53,Youth,10-08-2024
TI-CMP-43196,Social Media,College Students,29.0,"Email, WhatsApp",17013.0,546.0,286.0,,40176.0,742.25,-0.67,English,5.84,Youth,
TI-CMP-43197,,College Students,27.0,"WhatsApp, YouTube, Facebook",27549.0,2404.0,961.0,441.0,136710.0,419.39,-0.26,Bengali,13.82,Youth,19-12-2024
TI-CMP-43198,Email,College Students,28.0,"Instagram, Email",55277.0,4261.0,1062.0,627.0,169917.0,198.74,0.36,English,10.76,Working Women,
TI-CMP-43199,Email,Working Women,7.0,Facebook,14643.0,2032.0,766.0,587.0,149098.0,461.7,-0.45,Hindi,23.12,Youth,
TI-CMP-43200,Influencer,Tier 2 City Customers,18.0,WhatsApp,46783.0,4115.0,1921.0,890.0,628340.0,,5.27,Hindi,14.8,Working Women,03-02-2025
TI-CMP-43201,Social Media,Premium Shoppers,20.0,"Facebook, Google, Email",64927.0,3981.0,1347.0,749.0,201481.0,192.66,0.4,Bengali,9.36,College Students,06-02-2025
TI-CMP-43202,Paid Ads,Tier 2 City Customers,6.0,Facebook,26119.0,822.0,329.0,238.0,128520.0,1244.42,,Tamil,,Working Women,13-12-2024
TI-CMP-43203,Email,Tier 2 City Customers,15.0,"Email, Instagram",92874.0,10418.0,,1161.0,232200.0,147.33,0.36,Tamil,,College Students,23-01-2025
TI-CMP-43204,Paid Ads,Tier 2 City Customers,22.0,WhatsApp,91216.0,8139.0,4497.0,1628.0,450956.0,67.25,3.12,Hindi,15.64,College Students,06-11-2024
TI-CMP-43205,Social Media,Youth,20.0,"Instagram, YouTube",32863.0,4209.0,2034.0,693.0,171171.0,153.19,0.61,Tamil,,Youth,08-06-2025
TI-CMP-43206,Influencer,Tier 2 City Customers,9.0,"Email, Instagram, YouTube",40734.0,1986.0,978.0,344.0,112488.0,,-0.01,,8.12,College Students,28-09-2024
TI-CMP-43207,Email,College Students,13.0,Instagram,22765.0,,993.0,678.0,399342.0,419.05,0.41,Bengali,16.95,College Students,18-10-2024
TI-CMP-43208,SEO,Premium Shoppers,12.0,"YouTube, Email, Instagram",41295.0,2158.0,587.0,396.0,274428.0,403.11,0.72,Tamil,7.61,College Students,27-11-2024
TI-CMP-43209,Influencer,Working Women,22.0,"Instagram, Email, YouTube",23501.0,2778.0,1111.0,756.0,553392.0,180.26,,Bengali,19.77,Premium Shoppers,25-05-2025
TI-CMP-43210,Influencer,Working Women,6.0,"Google, YouTube",20243.0,2638.0,1241.0,905.0,184620.0,193.71,0.05,English,23.63,College Students,
TI-CMP-43211,Paid Ads,Working Women,19.0,"Email, YouTube",,,5128.0,3973.0,2367908.0,28.97,19.57,,25.99,Tier 2 City Customers,03-04-2025
TI-CMP-43212,Social Media,College Students,6.0,"WhatsApp, Email, Facebook",27998.0,3378.0,,427.0,95221.0,212.06,0.05,Bengali,17.62,Youth,23-03-2025
TI-CMP-43213,Email,Premium Shoppers,,"Google, Facebook",87275.0,,1920.0,881.0,693347.0,93.02,7.46,Bengali,8.81,Working Women,05-03-2025
TI-CMP-43214,Email,Youth,18.0,Instagram,47427.0,2425.0,1390.0,519.0,380946.0,221.72,2.31,Tamil,,Premium Shoppers,
TI-CMP-43215,Social Media,Tier 2 City Customers,28.0,"Google, Instagram, WhatsApp",57774.0,5279.0,2509.0,874.0,372324.0,311.74,0.37,Tamil,14.99,Youth,02-02-2025
TI-CMP-43216,Paid Ads,Working Women,24.0,,31561.0,,981.0,481.0,253006.0,114.02,3.61,Bengali,15.56,Tier 2 City Customers,
TI-CMP-43217,Influencer,Premium Shoppers,7.0,"WhatsApp, Facebook, Google",31905.0,1978.0,612.0,326.0,181582.0,318.37,0.75,Hindi,9.14,Working Women,17-06-2025
TI-CMP-43218,Social Media,Working Women,25.0,"WhatsApp, Facebook",,14332.0,4275.0,3398.0,1454344.0,66.65,5.42,Tamil,22.77,Premium Shoppers,31-03-2025
TI-CMP-43219,Email,College Students,17.0,"YouTube, Google, Email",27666.0,1298.0,633.0,282.0,134232.0,1039.41,-0.54,Hindi,8.0,Premium Shoppers,11-04-2025
TI-CMP-43220,Social Media,Premium Shoppers,20.0,"YouTube, Google",29992.0,3088.0,810.0,562.0,214122.0,327.1,0.16,Tamil,14.87,Youth,31-07-2024
TI-CMP-43221,Influencer,Tier 2 City Customers,7.0,Facebook,17635.0,434.0,105.0,46.0,35236.0,3024.87,-0.75,Bengali,3.32,College Students,29-01-2025
TI-CMP-43222,SEO,Premium Shoppers,22.0,"WhatsApp, Facebook, Google",70554.0,4414.0,2477.0,1971.0,1559061.0,45.16,,Hindi,12.56,Youth,29-07-2024
TI-CMP-43223,Influencer,College Students,20.0,"Google, Instagram",53744.0,5063.0,,1332.0,432900.0,112.85,1.88,English,,Premium Shoppers,16-04-2025
TI-CMP-43224,Influencer,Tier 2 City Customers,20.0,"Email, WhatsApp",32753.0,752.0,448.0,211.0,97482.0,,-0.2,Tamil,,Premium Shoppers,10-09-2024
TI-CMP-43225,SEO,Premium Shoppers,12.0,Facebook,56708.0,5956.0,3307.0,2397.0,651984.0,42.27,5.44,English,20.56,Premium Shoppers,07-06-2025
TI-CMP-43226,Influencer,Working Women,7.0,"WhatsApp, YouTube",23160.0,794.0,213.0,97.0,44135.0,2428.09,-0.81,Bengali,4.77,Youth,19-08-2024
TI-CMP-43227,Paid Ads,Tier 2 City Customers,5.0,"Instagram, Email",63461.0,3208.0,1823.0,1397.0,648208.0,113.46,3.09,Tamil,10.13,Youth,01-12-2024
TI-CMP-43228,Email,Working Women,17.0,WhatsApp,39087.0,4819.0,1380.0,442.0,287742.0,628.24,0.04,English,16.99,College Students,
TI-CMP-43229,Email,Tier 2 City Customers,13.0,Facebook,52980.0,3193.0,751.0,481.0,193362.0,550.07,-0.27,English,8.35,Tier 2 City Customers,09-01-2025
TI-CMP-43230,Social Media,Tier 2 City Customers,20.0,"Facebook, YouTube",25237.0,2937.0,1598.0,,210816.0,277.85,-0.22,Bengali,21.84,Youth,01-11-2024
TI-CMP-43231,Influencer,,21.0,,27959.0,1842.0,704.0,524.0,274052.0,423.39,0.24,Bengali,10.98,Youth,16-07-2024
TI-CMP-43232,Social Media,College Students,12.0,"WhatsApp, Google, Facebook",,4167.0,989.0,702.0,527202.0,148.3,4.06,English,9.3,Premium Shoppers,05-07-2024
TI-CMP-43233,Email,Youth,22.0,Email,92464.0,7199.0,,1525.0,884500.0,88.17,5.58,Bengali,12.34,Tier 2 City Customers,18-05-2025
TI-CMP-43234,SEO,,27.0,"Google, Email",26127.0,3242.0,,,275184.0,238.83,0.23,English,20.5,Youth,21-12-2024
TI-CMP-43235,Influencer,College Students,14.0,"Instagram, Google, YouTube",96668.0,3974.0,1883.0,1171.0,377062.0,85.6,2.76,Tamil,7.27,Working Women,09-11-2024
TI-CMP-43236,SEO,Youth,13.0,"Email, Instagram",97012.0,12070.0,4364.0,1838.0,520154.0,104.77,1.7,Bengali,18.83,Youth,25-07-2024
TI-CMP-43237,Paid Ads,Premium Shoppers,23.0,"YouTube, Google, WhatsApp",98978.0,4676.0,2204.0,1254.0,707256.0,235.35,1.4,Bengali,8.22,Tier 2 City Customers,17-11-2024
TI-CMP-43238,Paid Ads,Tier 2 City Customers,27.0,YouTube,50539.0,6946.0,3164.0,1059.0,827079.0,,,English,22.1,Working Women,09-03-2025
TI-CMP-43239,SEO,Tier 2 City Customers,30.0,"Email, YouTube, Google",33483.0,2195.0,762.0,414.0,281934.0,336.51,1.02,Tamil,10.07,College Students,
TI-CMP-43240,SEO,Premium Shoppers,30.0,Google,20962.0,2671.0,914.0,669.0,460272.0,208.55,2.3,Hindi,20.29,Working Women,01-09-2024
TI-CMP-43241,SEO,Youth,14.0,"WhatsApp, Google, Email",93999.0,11603.0,5630.0,4308.0,1201932.0,51.9,4.38,Hindi,22.92,Working Women,18-01-2025
TI-CMP-43242,Social Media,Premium Shoppers,27.0,"Instagram, Email",58658.0,8164.0,4746.0,1679.0,940240.0,72.6,6.71,Hindi,24.87,Premium Shoppers,29-10-2024
TI-CMP-43243,Email,College Students,29.0,"YouTube, Email, Facebook",61768.0,1908.0,693.0,311.0,238226.0,610.94,0.25,Tamil,4.71,Premium Shoppers,
TI-CMP-43244,Influencer,Tier 2 City Customers,13.0,Instagram,12009.0,541.0,281.0,193.0,107694.0,1082.11,,Bengali,8.45,Youth,06-02-2025
TI-CMP-43245,Email,College Students,24.0,"Instagram, YouTube",53439.0,,880.0,275.0,154275.0,,-0.35,Hindi,7.68,Working Women,05-08-2024
TI-CMP-43246,Influencer,College Students,6.0,"Email, Google",15625.0,666.0,,113.0,43505.0,2211.62,,Hindi,6.3,Working Women,20-05-2025
TI-CMP-43247,Social Media,Working Women,27.0,"Facebook, YouTube, Email",90423.0,6372.0,3209.0,966.0,435666.0,,4.66,Hindi,11.66,Premium Shoppers,01-10-2024
TI-CMP-43248,Social Media,Youth,23.0,"Google, Facebook, YouTube",29131.0,4023.0,1266.0,613.0,323051.0,418.78,0.26,Hindi,20.26,Tier 2 City Customers,21-08-2024
TI-CMP-43249,Email,Working Women,22.0,"WhatsApp, Instagram",71129.0,8276.0,1972.0,792.0,404712.0,130.7,2.91,English,15.52,Working Women,20-07-2024
TI-CMP-43250,Social Media,,,Email,24989.0,2137.0,486.0,387.0,285219.0,147.03,4.01,Hindi,12.05,Youth,14-04-2025
TI-CMP-43251,Social Media,Youth,11.0,"WhatsApp, Google, Facebook",52925.0,5100.0,2260.0,1331.0,338074.0,165.69,,Hindi,16.42,Premium Shoppers,17-10-2024
TI-CMP-43252,Paid Ads,Tier 2 City Customers,7.0,,27748.0,3972.0,1140.0,458.0,107630.0,206.58,,Bengali,20.07,Premium Shoppers,22-02-2025
TI-CMP-43253,Paid Ads,Tier 2 City Customers,16.0,,39689.0,2796.0,1617.0,839.0,634284.0,166.82,3.53,,13.23,Youth,07-06-2025
TI-CMP-43254,Influencer,Working Women,21.0,"Instagram, WhatsApp, YouTube",80117.0,11771.0,,2877.0,1127784.0,34.32,10.42,Hindi,,Youth,12-01-2025
TI-CMP-43255,Email,,22.0,"Facebook, YouTube",48358.0,3534.0,1158.0,890.0,391600.0,,0.56,Hindi,11.54,Working Women,
TI-CMP-43256,Paid Ads,Premium Shoppers,15.0,"Facebook, WhatsApp",71484.0,1520.0,600.0,393.0,221259.0,530.67,0.06,English,3.52,Youth,25-07-2024
TI-CMP-43257,Influencer,Youth,22.0,YouTube,57661.0,4763.0,1953.0,1428.0,741132.0,96.48,4.38,Bengali,14.12,Premium Shoppers,06-12-2024
TI-CMP-43258,Paid Ads,Premium Shoppers,21.0,"YouTube, Email, WhatsApp",17843.0,1478.0,572.0,323.0,256139.0,800.31,-0.01,English,13.3,Working Women,12-03-2025
,SEO,Tier 2 City Customers,10.0,"Instagram, Google, YouTube",31888.0,1325.0,542.0,290.0,172260.0,997.86,,Tamil,6.76,Youth,08-02-2025
TI-CMP-43260,,Working Women,16.0,"Email, Instagram, YouTube",71934.0,8358.0,2045.0,976.0,616832.0,166.63,2.79,English,15.82,Working Women,25-01-2025
TI-CMP-43261,Email,Premium Shoppers,14.0,WhatsApp,,1203.0,657.0,296.0,148888.0,941.53,-0.47,Tamil,6.01,Working Women,07-01-2025
TI-CMP-43262,Influencer,College Students,19.0,,87566.0,10676.0,2682.0,1282.0,542286.0,95.3,3.44,Hindi,16.72,Working Women,26-04-2025
TI-CMP-43263,Email,College Students,14.0,"Instagram, Email, YouTube",23517.0,1972.0,634.0,383.0,168520.0,763.77,-0.42,Tamil,12.71,College Students,17-12-2024
,Paid Ads,Tier 2 City Customers,29.0,"Email, YouTube",91402.0,6047.0,3357.0,1667.0,908515.0,162.2,2.36,Bengali,12.11,Working Women,05-07-2024
TI-CMP-43265,Email,Premium Shoppers,16.0,"Google, Facebook, WhatsApp",19396.0,2802.0,1453.0,,328024.0,342.71,0.83,Bengali,,Youth,29-09-2024
TI-CMP-43266,Influencer,Premium Shoppers,12.0,"Email, WhatsApp, Instagram",32890.0,2020.0,977.0,,206793.0,720.55,-0.14,Tamil,10.12,Tier 2 City Customers,11-06-2025
TI-CMP-43267,Social Media,Premium Shoppers,15.0,Google,31278.0,1110.0,641.0,379.0,108015.0,684.46,-0.58,Bengali,6.81,Youth,07-02-2025
TI-CMP-43268,,College Students,30.0,Google,75384.0,7270.0,3283.0,1121.0,786942.0,80.43,7.73,Bengali,15.49,Youth,17-11-2024
TI-CMP-43269,SEO,College Students,28.0,"Facebook, Instagram, YouTube",40806.0,2686.0,546.0,203.0,66178.0,250.05,0.3,Tamil,8.42,Youth,26-07-2024
TI-CMP-43270,Social Media,Youth,13.0,"Google, Email",91136.0,8075.0,3930.0,2795.0,1987245.0,82.96,7.57,Bengali,16.24,Tier 2 City Customers,13-07-2024
TI-CMP-43271,Paid Ads,Tier 2 City Customers,15.0,"YouTube, Email",67874.0,6550.0,2240.0,1773.0,475164.0,145.01,0.85,English,15.56,Working Women,07-08-2024
TI-CMP-43272,,Youth,12.0,"Facebook, Google",94397.0,3843.0,,698.0,465566.0,384.09,0.74,English,5.91,Tier 2 City Customers,20-07-2024
TI-CMP-43273,Paid Ads,Youth,15.0,Google,16243.0,2014.0,486.0,289.0,184382.0,715.25,-0.11,Tamil,17.17,Working Women,01-06-2025
TI-CMP-43274,Social Media,Youth,29.0,"Facebook, YouTube, Instagram",80744.0,11989.0,4402.0,2849.0,792022.0,54.1,4.14,Bengali,23.83,College Students,23-03-2025
TI-CMP-43275,SEO,Tier 2 City Customers,23.0,Facebook,68987.0,1626.0,974.0,349.0,262797.0,325.99,1.31,Hindi,4.27,Working Women,06-05-2025
TI-CMP-43276,,Working Women,5.0,"Google, YouTube, WhatsApp",16772.0,1490.0,470.0,295.0,105610.0,462.76,-0.23,,,Premium Shoppers,03-11-2024
TI-CMP-43277,Paid Ads,Premium Shoppers,29.0,YouTube,77791.0,5102.0,3021.0,1809.0,832140.0,89.97,4.11,Bengali,12.77,Premium Shoppers,27-05-2025
TI-CMP-43278,Influencer,Working Women,13.0,Facebook,81109.0,,3758.0,1303.0,691893.0,219.13,1.42,English,19.82,Premium Shoppers,22-11-2024
TI-CMP-43279,Social Media,Premium Shoppers,23.0,"Facebook, Google",58911.0,,3750.0,1388.0,867500.0,103.02,5.07,Hindi,19.62,Working Women,02-11-2024
TI-CMP-43280,Social Media,Tier 2 City Customers,5.0,,57796.0,1856.0,392.0,187.0,111265.0,497.22,0.2,Hindi,4.21,Premium Shoppers,25-08-2024
TI-CMP-43281,Influencer,College Students,13.0,"Facebook, WhatsApp",57180.0,8387.0,2380.0,916.0,601812.0,301.51,1.18,Bengali,20.43,Working Women,25-07-2024
TI-CMP-43282,Email,Tier 2 City Customers,18.0,"Facebook, Google, YouTube",,8726.0,3475.0,1548.0,,127.54,1.6,English,15.2,Youth,11-09-2024
TI-CMP-43283,Paid Ads,Tier 2 City Customers,5.0,WhatsApp,18951.0,2063.0,913.0,662.0,387270.0,328.42,0.78,Hindi,19.2,Premium Shoppers,03-06-2025
TI-CMP-43284,Paid Ads,College Students,25.0,Instagram,61789.0,8050.0,2267.0,968.0,251680.0,143.43,0.81,English,18.26,Premium Shoppers,23-08-2024
TI-CMP-43285,Paid Ads,Working Women,18.0,"Facebook, Instagram, Email",94856.0,4225.0,2300.0,,374262.0,199.25,0.33,Tamil,8.36,Working Women,30-04-2025
TI-CMP-43286,Influencer,Premium Shoppers,6.0,"Instagram, Email, YouTube",70007.0,7422.0,2167.0,1166.0,310156.0,50.71,4.25,,15.36,Premium Shoppers,26-09-2024
TI-CMP-43287,SEO,Youth,5.0,"Google, Instagram, Facebook",71623.0,4829.0,2278.0,1120.0,324800.0,109.57,1.65,Hindi,11.49,Working Women,28-05-2025
TI-CMP-43288,Paid Ads,Working Women,11.0,"YouTube, Google",14823.0,,424.0,162.0,,1581.17,-0.51,English,12.86,Tier 2 City Customers,15-09-2024
TI-CMP-43289,,Youth,12.0,Facebook,75336.0,4728.0,1191.0,780.0,385320.0,131.6,2.75,English,8.89,Working Women,29-01-2025
TI-CMP-43290,Social Media,Youth,11.0,"Google, Instagram",,3011.0,1066.0,330.0,106590.0,169.82,0.9,Tamil,18.66,Premium Shoppers,16-09-2024
TI-CMP-43291,,College Students,29.0,"WhatsApp, YouTube, Instagram",66204.0,9122.0,3450.0,,307248.0,148.76,0.49,,21.08,Working Women,24-09-2024
TI-CMP-43292,Influencer,Premium Shoppers,20.0,"YouTube, Instagram",70624.0,9316.0,3609.0,1097.0,847981.0,165.53,3.67,Bengali,19.85,Youth,29-09-2024
TI-CMP-43293,Paid Ads,Premium Shoppers,28.0,"YouTube, Google",27961.0,3629.0,742.0,557.0,148162.0,331.45,-0.2,Tamil,17.62,Youth,15-12-2024
TI-CMP-43294,Social Media,Working Women,14.0,YouTube,43208.0,3081.0,1195.0,408.0,122400.0,125.13,1.4,English,10.84,Working Women,05-01-2025
TI-CMP-43295,SEO,College Students,21.0,"Instagram, YouTube, Facebook",90650.0,7934.0,3823.0,1395.0,295740.0,146.07,0.45,Bengali,14.51,College Students,03-04-2025
TI-CMP-43296,Email,Youth,6.0,YouTube,68687.0,6826.0,2724.0,1862.0,597702.0,61.17,4.25,English,16.61,Tier 2 City Customers,13-12-2024
TI-CMP-43297,Paid Ads,Tier 2 City Customers,22.0,"Instagram, Google, YouTube",65203.0,2622.0,683.0,471.0,194052.0,424.3,-0.03,,5.79,College Students,18-07-2024
TI-CMP-43298,Paid Ads,Premium Shoppers,28.0,"YouTube, Facebook",90721.0,3651.0,1696.0,1293.0,695634.0,,8.27,Hindi,7.32,Premium Shoppers,
TI-CMP-43299,Paid Ads,Youth,7.0,,98920.0,8043.0,4542.0,,1802454.0,17.49,32.27,Tamil,15.85,Premium Shoppers,25-01-2025
TI-CMP-43300,Social Media,College Students,28.0,WhatsApp,57029.0,4041.0,1507.0,955.0,219650.0,201.33,,Hindi,11.4,Working Women,17-07-2024
TI-CMP-43301,SEO,,23.0,WhatsApp,27277.0,985.0,546.0,345.0,91770.0,399.67,-0.33,Hindi,6.88,Working Women,26-10-2024
TI-CMP-43302,Influencer,Tier 2 City Customers,,,31275.0,3023.0,1576.0,794.0,426378.0,353.9,0.52,English,17.24,Working Women,15-02-2025
TI-CMP-43303,Paid Ads,Youth,19.0,"Google, Facebook, Email",82139.0,3422.0,845.0,327.0,130473.0,459.87,-0.13,Bengali,5.59,College Students,17-08-2024
TI-CMP-43304,Social Media,College Students,27.0,"WhatsApp, YouTube, Google",15367.0,341.0,196.0,,45549.0,3487.32,-0.79,Hindi,3.9,Tier 2 City Customers,11-05-2025
TI-CMP-43305,Social Media,Premium Shoppers,,,74443.0,9633.0,5407.0,3999.0,3139215.0,65.03,11.07,Bengali,25.58,College Students,13-05-2025
TI-CMP-43306,SEO,Working Women,23.0,Google,11105.0,629.0,234.0,153.0,113526.0,1018.78,-0.27,English,9.15,Tier 2 City Customers,24-08-2024
TI-CMP-43307,SEO,Youth,16.0,"Google, Instagram",97402.0,,2492.0,1347.0,607497.0,55.73,7.09,English,8.61,Youth,27-09-2024
TI-CMP-43308,SEO,College Students,12.0,,82259.0,11492.0,5303.0,2465.0,1311380.0,47.11,10.29,Tamil,23.41,Tier 2 City Customers,21-01-2025
TI-CMP-43309,SEO,,23.0,"WhatsApp, YouTube, Email",99615.0,6299.0,2059.0,1120.0,827680.0,259.13,1.85,Tamil,9.51,Tier 2 City Customers,26-11-2024
TI-CMP-43310,Paid Ads,Premium Shoppers,18.0,"WhatsApp, Google",94265.0,13305.0,7398.0,2874.0,1135230.0,37.77,9.46,English,25.01,College Students,29-04-2025
TI-CMP-43311,Paid Ads,College Students,23.0,"Email, Facebook, WhatsApp",79489.0,5784.0,2369.0,762.0,164592.0,317.49,-0.32,Tamil,11.22,Working Women,30-10-2024
TI-CMP-43312,SEO,Tier 2 City Customers,21.0,"Google, Instagram",,3292.0,702.0,236.0,157176.0,855.74,,,15.2,Premium Shoppers,07-01-2025
TI-CMP-43313,Paid Ads,College Students,7.0,"Instagram, YouTube",41768.0,1791.0,974.0,437.0,228551.0,247.53,,Hindi,7.67,Premium Shoppers,05-04-2025
TI-CMP-43314,Paid Ads,Youth,13.0,"Email, Facebook",,8382.0,4629.0,1611.0,1258191.0,109.24,6.15,English,,Tier 2 City Customers,25-03-2025
TI-CMP-43315,Influencer,Tier 2 City Customers,5.0,"Instagram, Facebook, WhatsApp",18552.0,1264.0,461.0,146.0,70080.0,1079.66,-0.56,Tamil,10.09,Working Women,07-05-2025
TI-CMP-43316,Social Media,Youth,12.0,"Facebook, WhatsApp, Instagram",48301.0,,1157.0,705.0,339105.0,209.4,,Bengali,10.69,,10-01-2025
TI-CMP-43317,Influencer,,27.0,Google,20929.0,2251.0,604.0,285.0,,996.98,-0.77,,15.0,Premium Shoppers,06-04-2025
TI-CMP-43318,Social Media,Youth,19.0,Google,74968.0,4630.0,1471.0,1012.0,562672.0,57.68,8.64,Tamil,9.49,Youth,
TI-CMP-43319,SEO,Youth,13.0,Facebook,25188.0,3543.0,1474.0,,447630.0,157.38,3.41,Hindi,22.48,College Students,06-06-2025
TI-CMP-43320,Paid Ads,Youth,25.0,"Email, Facebook",84661.0,2848.0,1661.0,567.0,289170.0,410.92,0.24,Tamil,6.0,Tier 2 City Customers,30-09-2024
TI-CMP-43321,Email,Premium Shoppers,12.0,Facebook,25602.0,3558.0,845.0,310.0,181970.0,891.09,-0.34,Bengali,18.41,Premium Shoppers,03-05-2025
TI-CMP-43322,Paid Ads,Premium Shoppers,5.0,Google,53664.0,,2252.0,1410.0,383520.0,67.57,3.03,English,17.73,Youth,24-07-2024
TI-CMP-43323,Paid Ads,Working Women,19.0,Google,65488.0,5071.0,2432.0,1538.0,567522.0,176.67,1.09,English,13.81,College Students,04-12-2024
TI-CMP-43324,Social Media,Working Women,12.0,"Email, YouTube, WhatsApp",,4186.0,1120.0,580.0,116580.0,185.04,0.09,English,20.46,Premium Shoppers,02-11-2024
TI-CMP-43325,Social Media,Premium Shoppers,,"Facebook, YouTube, WhatsApp",77406.0,9925.0,4850.0,3745.0,2864925.0,59.72,11.81,English,23.93,Working Women,13-03-2025
TI-CMP-43326,Email,Working Women,14.0,"Facebook, WhatsApp",44506.0,6085.0,2349.0,996.0,357564.0,297.42,0.21,English,21.19,College Students,31-07-2024
TI-CMP-43327,Email,Premium Shoppers,16.0,Instagram,68039.0,8466.0,3174.0,2318.0,547048.0,24.27,8.73,English,20.51,College Students,18-03-2025
TI-CMP-43328,SEO,Premium Shoppers,23.0,Google,96624.0,4355.0,1095.0,773.0,615308.0,383.07,1.08,English,6.44,Tier 2 City Customers,25-10-2024
TI-CMP-43329,SEO,College Students,14.0,"YouTube, WhatsApp",43282.0,5111.0,1976.0,1341.0,450576.0,61.7,4.45,Bengali,19.47,Tier 2 City Customers,10-03-2025
TI-CMP-43330,Paid Ads,Tier 2 City Customers,11.0,Facebook,37960.0,,1070.0,692.0,536300.0,397.46,0.95,Bengali,12.41,Working Women,07-02-2025
TI-CMP-43331,SEO,College Students,26.0,"WhatsApp, Google, Facebook",79606.0,6133.0,3669.0,2129.0,1004888.0,40.24,10.73,,14.99,,03-03-2025
TI-CMP-43332,Influencer,Working Women,14.0,YouTube,65286.0,2330.0,982.0,551.0,339416.0,338.18,0.82,Bengali,5.92,Premium Shoppers,24-10-2024
TI-CMP-43333,Influencer,Tier 2 City Customers,16.0,,80340.0,4997.0,1746.0,1016.0,386080.0,51.43,6.39,Bengali,9.66,Youth,06-06-2025
TI-CMP-43334,Social Media,Working Women,22.0,"WhatsApp, Email, Facebook",88865.0,7999.0,4315.0,2689.0,941150.0,73.23,3.78,Bengali,16.88,Premium Shoppers,05-11-2024
TI-CMP-43335,SEO,Premium Shoppers,23.0,"Instagram, WhatsApp",21103.0,1892.0,781.0,466.0,168226.0,237.34,0.52,Bengali,14.87,Tier 2 City Customers,16-10-2024
TI-CMP-43336,Social Media,Tier 2 City Customers,9.0,,48894.0,6060.0,2178.0,1287.0,,59.11,4.14,English,19.48,Tier 2 City Customers,17-02-2025
TI-CMP-43337,Influencer,Working Women,30.0,"Facebook, Email, WhatsApp",89807.0,5850.0,1670.0,573.0,252693.0,373.65,0.18,English,9.01,Tier 2 City Customers,24-08-2024
TI-CMP-43338,SEO,Tier 2 City Customers,18.0,"WhatsApp, Facebook",99939.0,,3246.0,1935.0,1265490.0,133.3,3.91,Tamil,12.61,Premium Shoppers,03-04-2025
TI-CMP-43339,,Tier 2 City Customers,13.0,"Email, YouTube",23887.0,602.0,327.0,233.0,116733.0,,-0.26,Hindi,4.86,College Students,25-03-2025
TI-CMP-43340,Paid Ads,Youth,22.0,,57937.0,5347.0,2297.0,1074.0,,210.45,1.25,Tamil,15.05,Tier 2 City Customers,11-02-2025
TI-CMP-43341,Paid Ads,Tier 2 City Customers,20.0,"Facebook, Email",12014.0,1361.0,559.0,366.0,275964.0,697.88,0.08,Bengali,19.03,Youth,22-05-2025
TI-CMP-43342,Social Media,Youth,29.0,"Instagram, Facebook",34455.0,1547.0,,481.0,373256.0,291.36,1.66,Tamil,7.78,College Students,06-01-2025
