Campaign_ID,Campaign_Type,Target_Audience,Duration,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,Profit_Flag,Email,Facebook,Google,Instagram,WhatsApp,YouTube
PU-CMP-56391,Social Media,College Students,29.0,33511.0,2714.0,1115.0,713.0,568261.0,418.81,135584.67801628422,Tamil,13.55,Youth,2024-11-07,1,1,1,0,0,0,0
PU-CMP-56395,Social Media,Youth,6.0,51265.0,5487.0,3151.0,1364.0,983444.0,121.02,812529.3174681871,Bengali,19.51,College Students,2024-07-02,1,0,0,0,1,1,0
PU-CMP-56396,Social Media,Youth,12.0,29638.0,1174.0,671.0,482.0,281006.0,142.5,197097.19298245612,Tamil,7.85,Tier 2 City Customers,2025-05-24,1,1,0,0,0,0,1
PU-CMP-56399,Social Media,Premium Shoppers,21.0,29923.0,3710.0,1239.0,577.0,334660.0,441.61,75681.79841941985,Bengali,18.47,College Students,2024-10-04,1,0,1,0,1,1,0
PU-CMP-56400,Email,College Students,14.0,37750.0,1116.0,237.0,74.0,45510.0,2752.82,1553.213795308084,Hindi,3.78,Premium Shoppers,2025-04-10,0,0,1,0,0,0,0
PU-CMP-56402,Social Media,Youth,18.0,53006.0,3570.0,1437.0,681.0,146415.0,422.51,34553.617665854064,English,10.73,College Students,2024-10-13,0,0,1,0,0,1,1
PU-CMP-56403,Social Media,Premium Shoppers,28.0,16053.0,1409.0,680.0,494.0,275652.0,144.76,190320.0055263885,Hindi,16.09,Tier 2 City Customers,2024-12-13,1,0,0,1,0,0,1
PU-CMP-56409,Email,Youth,22.0,59085.0,7099.0,3947.0,2883.0,752463.0,88.8,847268.2432432432,English,23.57,Tier 2 City Customers,2025-02-25,1,0,0,0,0,1,1
PU-CMP-56410,Paid Ads,Tier 2 City Customers,26.0,72056.0,5798.0,2763.0,1158.0,794388.0,60.4,1315111.9205298014,Bengali,13.49,College Students,2025-05-18,1,0,0,0,1,1,0
PU-CMP-56411,Paid Ads,College Students,16.0,73772.0,8653.0,4849.0,3864.0,2662296.0,63.66,4181954.6654099906,Bengali,23.54,Working Women,2025-01-17,1,0,0,0,0,0,1
PU-CMP-56414,Influencer,Youth,18.0,31462.0,923.0,297.0,195.0,156000.0,482.38,32239.64923918902,Hindi,4.5,Tier 2 City Customers,2024-11-20,1,1,1,0,0,0,0
PU-CMP-56415,Paid Ads,Working Women,23.0,84021.0,1927.0,921.0,490.0,331730.0,194.81,170183.86633129718,Hindi,3.97,Youth,2025-01-03,1,1,0,0,1,0,0
PU-CMP-56416,Email,College Students,28.0,50347.0,6410.0,2763.0,1385.0,750670.0,101.92,736428.649921507,Hindi,20.97,College Students,2024-12-09,1,0,0,0,0,1,0
PU-CMP-56418,Paid Ads,College Students,15.0,40477.0,5741.0,2241.0,1773.0,482256.0,51.79,931075.9026839159,Tamil,24.1,Premium Shoppers,2024-07-21,1,0,1,0,0,1,0
PU-CMP-56422,Paid Ads,Youth,24.0,86570.0,8621.0,3876.0,1652.0,1248912.0,150.85,827816.4733178654,Bengali,16.34,Working Women,2024-12-21,1,0,0,0,0,1,1
PU-CMP-56423,SEO,Working Women,30.0,94424.0,10127.0,3970.0,1534.0,507754.0,61.79,821641.3821006636,English,16.55,Tier 2 City Customers,2025-03-12,1,1,1,1,0,0,0
PU-CMP-56426,Social Media,Youth,16.0,80177.0,2842.0,877.0,635.0,329565.0,436.22,75450.18110127917,English,5.43,College Students,2025-05-10,1,0,0,1,0,0,0
PU-CMP-56427,SEO,Tier 2 City Customers,24.0,23329.0,1359.0,694.0,345.0,225285.0,372.99,60299.74262044559,Hindi,10.28,Youth,2024-08-21,1,0,0,0,0,1,0
PU-CMP-56428,Social Media,Premium Shoppers,10.0,98112.0,6226.0,1937.0,1442.0,775796.0,178.46,434617.0234226157,Bengali,9.79,Working Women,2024-09-07,1,0,0,0,1,0,1
PU-CMP-56430,Influencer,College Students,9.0,12994.0,1504.0,885.0,570.0,174420.0,440.31,39512.99993186619,Tamil,22.77,Tier 2 City Customers,2024-07-02,0,0,0,0,0,1,0
PU-CMP-56431,Social Media,Premium Shoppers,26.0,76405.0,6205.0,1862.0,1439.0,322336.0,105.87,304363.96524038917,English,12.44,Working Women,2025-01-20,1,0,0,0,0,0,1
PU-CMP-56436,Email,Premium Shoppers,20.0,41304.0,5807.0,2752.0,1580.0,611460.0,189.38,322774.64357376704,Tamil,24.55,Premium Shoppers,2025-01-11,1,0,0,1,0,0,0
PU-CMP-56437,SEO,College Students,26.0,51754.0,1206.0,633.0,440.0,256960.0,589.43,43494.659247069205,Bengali,4.4,Youth,2024-10-19,0,1,0,0,0,0,0
PU-CMP-56438,SEO,Premium Shoppers,14.0,41911.0,3404.0,1603.0,1048.0,608888.0,96.67,629762.4185372918,English,14.45,Premium Shoppers,2024-08-22,1,0,1,1,0,0,0
PU-CMP-56441,SEO,Premium Shoppers,22.0,52095.0,2576.0,1416.0,580.0,151380.0,246.81,61234.6298772335,English,8.78,Youth,2024-08-26,1,1,0,0,1,0,0
PU-CMP-56442,Paid Ads,Working Women,11.0,19418.0,1864.0,756.0,458.0,329760.0,131.86,249983.42181101165,Tamil,15.85,Youth,2025-05-01,1,0,0,0,0,1,0
PU-CMP-56447,Social Media,College Students,30.0,30335.0,3995.0,1214.0,901.0,310845.0,87.79,353977.9132019592,Hindi,20.14,Working Women,2025-02-04,1,0,0,0,1,0,0
PU-CMP-56448,Email,Tier 2 City Customers,8.0,70717.0,8767.0,3218.0,1328.0,996000.0,125.89,791066.8917308762,Tamil,18.83,Youth,2025-03-12,1,1,0,0,0,1,1
PU-CMP-56449,SEO,Tier 2 City Customers,7.0,67326.0,8016.0,3919.0,2524.0,1436156.0,61.69,2327920.74890582,Bengali,21.48,Youth,2025-01-19,1,1,0,1,0,1,0
PU-CMP-56454,SEO,Working Women,24.0,84478.0,8948.0,2688.0,1118.0,358878.0,181.87,197226.6619013581,Bengali,15.1,College Students,2025-03-24,1,0,1,0,0,1,1
PU-CMP-56456,Social Media,College Students,11.0,50453.0,1780.0,791.0,290.0,199520.0,882.53,22507.730048836867,Bengali,5.67,College Students,2024-09-25,0,0,0,1,0,1,0
PU-CMP-56464,Paid Ads,Working Women,24.0,26569.0,2075.0,1048.0,598.0,444912.0,219.19,202880.0629590766,Tamil,14.01,Youth,2025-02-08,1,1,0,0,0,1,0
PU-CMP-56465,SEO,Tier 2 City Customers,28.0,73576.0,1500.0,756.0,234.0,169182.0,1125.76,14928.247583854463,Tamil,3.38,Premium Shoppers,2024-12-01,0,1,1,0,0,1,0
PU-CMP-56466,Influencer,Working Women,16.0,83266.0,2322.0,1300.0,576.0,171648.0,334.74,51178.0068112565,Bengali,5.04,Youth,2024-12-21,0,1,0,0,1,0,0
PU-CMP-56467,Paid Ads,Working Women,19.0,64106.0,6524.0,2842.0,1395.0,617985.0,90.51,682680.9081869406,English,16.79,Youth,2024-12-02,1,0,0,1,0,1,0
PU-CMP-56472,Email,Youth,25.0,83185.0,6811.0,1386.0,757.0,396668.0,148.23,267503.04931525333,Tamil,10.76,College Students,2025-03-01,1,1,0,0,0,0,0
PU-CMP-56473,Influencer,Working Women,7.0,34851.0,4873.0,2017.0,1109.0,703106.0,202.69,346787.36494153633,Bengali,22.95,Working Women,2024-09-25,1,0,1,0,0,1,0
PU-CMP-56474,Social Media,Premium Shoppers,6.0,71462.0,8171.0,3865.0,2940.0,981960.0,51.47,1907729.8037691861,English,20.96,College Students,2025-03-04,1,0,0,0,1,0,0
PU-CMP-56476,Social Media,College Students,16.0,19741.0,1808.0,572.0,189.0,130221.0,326.1,39832.84268629254,Bengali,13.01,Premium Shoppers,2025-05-15,1,0,0,0,1,1,1
PU-CMP-56478,SEO,Premium Shoppers,17.0,11719.0,974.0,544.0,317.0,212073.0,589.39,35881.77777023702,Tamil,15.66,Youth,2025-04-08,1,1,0,0,1,0,1
PU-CMP-56480,Social Media,Premium Shoppers,15.0,77080.0,10230.0,2996.0,1446.0,1126434.0,57.59,1955854.1587081086,Hindi,19.03,Premium Shoppers,2024-08-20,1,0,1,1,0,0,0
PU-CMP-56487,Paid Ads,Tier 2 City Customers,30.0,86960.0,5242.0,1201.0,840.0,575400.0,70.34,817926.7273244242,English,8.38,Working Women,2024-10-11,1,1,1,0,1,0,0
PU-CMP-56489,Paid Ads,College Students,14.0,87840.0,1903.0,788.0,485.0,277420.0,549.68,50369.36399359628,Bengali,3.62,College Students,2024-08-03,1,0,0,1,0,0,1
PU-CMP-56490,SEO,Premium Shoppers,14.0,97814.0,11916.0,3050.0,1077.0,244479.0,77.03,317281.53965987277,Bengali,16.4,Working Women,2024-10-18,1,0,0,0,0,1,0
PU-CMP-56493,Influencer,Working Women,29.0,98614.0,2700.0,1334.0,877.0,371848.0,62.82,591826.1381725565,English,4.98,Youth,2024-11-10,1,0,0,0,1,0,0
PU-CMP-56494,Paid Ads,Tier 2 City Customers,6.0,56061.0,1453.0,738.0,496.0,108128.0,553.64,19430.38075283578,Tamil,4.79,College Students,2024-07-31,0,1,0,1,0,0,0
PU-CMP-56497,Social Media,Tier 2 City Customers,13.0,86809.0,10391.0,3482.0,2053.0,422918.0,67.97,622112.7409151096,English,18.35,College Students,2025-01-10,1,1,0,0,0,0,0
PU-CMP-56500,Influencer,College Students,24.0,58890.0,3836.0,915.0,404.0,213716.0,284.92,74909.12536852449,Hindi,8.75,Tier 2 City Customers,2024-10-26,1,0,1,1,0,0,0
PU-CMP-56501,Paid Ads,College Students,23.0,60831.0,1594.0,641.0,241.0,107968.0,397.17,27084.329128584737,Tamil,4.07,Working Women,2025-03-07,1,1,1,0,0,1,0
PU-CMP-56506,Email,Youth,22.0,95567.0,2390.0,754.0,252.0,194292.0,450.28,43049.15163898019,Bengali,3.55,Premium Shoppers,2024-12-24,1,1,0,0,0,0,0
PU-CMP-56508,Paid Ads,Youth,24.0,98100.0,6499.0,3104.0,1002.0,530058.0,161.54,328028.0178284016,Hindi,10.81,College Students,2024-10-18,1,0,1,0,1,1,0
PU-CMP-56509,Social Media,Tier 2 City Customers,21.0,60113.0,2889.0,1387.0,814.0,385836.0,249.8,154357.96637309846,Hindi,8.47,Working Women,2024-10-04,1,0,0,0,1,0,0
PU-CMP-56513,Influencer,Working Women,25.0,39583.0,4747.0,2449.0,988.0,587860.0,94.5,621974.074074074,Bengali,20.68,College Students,2024-09-03,1,0,0,1,1,0,1
PU-CMP-56515,Paid Ads,Tier 2 City Customers,22.0,24089.0,2278.0,1342.0,961.0,704413.0,245.15,287239.5880073424,Bengali,19.02,Premium Shoppers,2024-11-19,1,1,0,0,1,1,0
PU-CMP-56517,Email,Working Women,13.0,86790.0,6203.0,2060.0,832.0,341952.0,99.02,345236.29569783877,Hindi,10.48,College Students,2025-03-28,1,0,0,0,1,0,0
PU-CMP-56523,Social Media,Working Women,6.0,80490.0,3166.0,675.0,342.0,147744.0,503.62,29236.40443191295,Bengali,5.2,Working Women,2025-06-10,0,1,1,0,0,0,1
PU-CMP-56524,Social Media,College Students,20.0,20405.0,2572.0,935.0,600.0,331200.0,154.81,213839.66798010466,Bengali,20.13,Youth,2024-07-17,1,0,0,0,0,0,1
PU-CMP-56525,Social Media,Working Women,14.0,62457.0,8061.0,2711.0,1279.0,607525.0,165.96,365967.1246083394,Tamil,19.29,Working Women,2024-08-17,1,1,0,1,0,0,1
PU-CMP-56527,Social Media,College Students,20.0,41423.0,5936.0,1649.0,1160.0,894360.0,225.64,396265.892572239,English,21.11,Tier 2 City Customers,2024-08-16,1,0,1,0,0,1,0
PU-CMP-56528,Social Media,College Students,20.0,15177.0,826.0,254.0,112.0,28224.0,784.69,3496.8344186876343,Tamil,7.85,Tier 2 City Customers,2025-02-20,0,0,0,1,0,1,0
PU-CMP-56529,Social Media,Youth,19.0,44739.0,2343.0,917.0,547.0,214971.0,216.85,99033.50242102836,English,8.51,Working Women,2024-10-07,1,1,0,1,0,0,0
PU-CMP-56531,Influencer,Working Women,10.0,91695.0,4447.0,1202.0,818.0,266668.0,277.57,95972.34211189969,Hindi,7.05,Premium Shoppers,2024-09-10,1,0,1,0,1,0,0
PU-CMP-56534,SEO,Tier 2 City Customers,24.0,52485.0,4652.0,2128.0,969.0,484500.0,106.01,456932.3554381662,English,14.76,Working Women,2025-03-19,1,1,1,0,0,1,0
PU-CMP-56535,Paid Ads,Tier 2 City Customers,9.0,26144.0,3807.0,2226.0,1433.0,1007399.0,99.29,1014502.6790210493,Bengali,28.56,Premium Shoppers,2024-11-21,1,1,0,1,1,0,0
PU-CMP-56536,SEO,Premium Shoppers,8.0,12329.0,1479.0,805.0,386.0,158646.0,724.72,21790.661220885308,Hindi,21.66,Premium Shoppers,2024-12-03,0,0,0,1,0,1,0
PU-CMP-56537,Influencer,Premium Shoppers,30.0,88942.0,11341.0,3171.0,1375.0,815375.0,136.43,597550.8099391629,Hindi,17.86,Working Women,2024-09-29,1,0,0,1,0,0,1
PU-CMP-56538,SEO,Premium Shoppers,16.0,86682.0,5511.0,3153.0,2078.0,1169914.0,129.71,901845.8792691388,Tamil,12.39,Youth,2024-09-10,1,1,0,0,0,0,1
PU-CMP-56540,SEO,Premium Shoppers,13.0,58710.0,4419.0,1507.0,898.0,415774.0,194.31,213874.57670732334,Bengali,11.62,College Students,2025-01-18,1,0,0,1,0,1,1
PU-CMP-56541,SEO,Youth,11.0,98889.0,3836.0,1550.0,958.0,603540.0,303.73,198609.3800414842,English,6.42,Premium Shoppers,2024-09-18,1,0,0,1,1,1,0
PU-CMP-56544,Paid Ads,Working Women,26.0,82013.0,8910.0,2834.0,853.0,568098.0,321.13,176805.92594899263,Hindi,15.36,Working Women,2024-10-14,1,0,0,1,0,0,0
PU-CMP-56545,SEO,Premium Shoppers,17.0,67856.0,5281.0,2699.0,870.0,404550.0,63.47,637287.7422404287,Hindi,13.04,Working Women,2025-03-23,1,0,0,0,1,1,1
PU-CMP-56548,Influencer,Youth,30.0,87864.0,11544.0,4785.0,1524.0,757428.0,46.79,1618681.7909809789,Bengali,20.32,Working Women,2025-04-30,1,0,0,1,1,1,0
PU-CMP-56549,Email,Working Women,30.0,50865.0,6078.0,1933.0,922.0,200996.0,71.07,282714.12691712397,Bengali,17.56,Premium Shoppers,2024-10-31,1,0,1,0,1,0,0
PU-CMP-56550,SEO,Premium Shoppers,10.0,58191.0,7763.0,3471.0,2132.0,1097980.0,73.52,1493343.9608269858,Tamil,22.97,Youth,2025-05-08,1,0,0,0,1,1,0
PU-CMP-56551,Email,Tier 2 City Customers,12.0,85085.0,8986.0,4096.0,2308.0,800876.0,53.17,1506155.4071845026,Tamil,18.09,College Students,2024-08-23,1,0,0,1,0,0,1
PU-CMP-56554,Social Media,College Students,25.0,19137.0,1529.0,512.0,303.0,154227.0,252.94,60873.7487151103,Hindi,12.25,Premium Shoppers,2024-11-04,1,1,1,0,1,0,0
TI-CMP-1001,Social Media,Tier 2 City Customers,24.0,71795.0,2051.0,552.0,256.0,199168.0,316.36,62856.125932481984,Tamil,3.98,College Students,2024-09-11,1,0,0,0,0,0,1
TI-CMP-1003,Email,Youth,8.0,31523.0,3721.0,2088.0,736.0,571872.0,161.13,354813.42394339974,Bengali,20.76,Youth,2024-07-27,1,0,0,1,0,0,0
TI-CMP-1005,Email,Tier 2 City Customers,6.0,32340.0,4722.0,1102.0,698.0,185668.0,194.21,95501.66829720406,English,20.17,Tier 2 City Customers,2024-09-26,1,0,1,1,0,0,0
TI-CMP-1006,Social Media,Working Women,5.0,91729.0,13151.0,5556.0,4153.0,2691144.0,32.98,8159827.228623409,English,24.92,Premium Shoppers,2025-02-08,1,1,0,0,0,1,1
TI-CMP-1008,Email,Working Women,20.0,73189.0,8370.0,3960.0,2248.0,804784.0,43.89,1833538.6420596947,Hindi,19.92,College Students,2024-08-19,1,0,0,0,0,0,1
TI-CMP-1009,Influencer,College Students,30.0,45172.0,5934.0,2313.0,1432.0,890704.0,190.58,467264.88613705535,English,21.43,Youth,2024-10-13,1,1,1,0,0,1,0
TI-CMP-1010,Paid Ads,Working Women,17.0,69755.0,5512.0,2113.0,1462.0,893282.0,128.34,695927.7388187626,Hindi,13.03,Working Women,2024-11-07,1,0,0,0,0,1,0
TI-CMP-1011,Paid Ads,Youth,13.0,65072.0,3262.0,1203.0,362.0,221906.0,269.07,82371.47582413498,Hindi,7.42,Youth,2025-01-02,1,0,0,1,0,0,1
TI-CMP-1025,Influencer,Working Women,28.0,49975.0,2211.0,718.0,360.0,159840.0,459.28,34702.29925100157,English,6.58,Premium Shoppers,2025-04-06,0,1,0,0,1,0,1
TI-CMP-1026,Influencer,Youth,26.0,90287.0,2388.0,908.0,491.0,259248.0,452.78,57156.94597817925,Tamil,4.19,Tier 2 City Customers,2024-08-12,1,0,1,0,1,1,0
TI-CMP-1029,Paid Ads,Youth,21.0,61136.0,8796.0,4531.0,3267.0,1715175.0,26.0,6596726.923076923,Hindi,27.14,Youth,2025-01-10,1,0,0,0,0,1,0
TI-CMP-1032,SEO,College Students,19.0,31068.0,2008.0,457.0,229.0,89081.0,1210.65,7258.113410151572,Tamil,8.67,Premium Shoppers,2025-01-01,0,0,0,0,1,1,1
TI-CMP-1034,Influencer,Tier 2 City Customers,21.0,50190.0,4633.0,1558.0,864.0,465696.0,73.82,630753.4272554864,Tamil,14.06,Youth,2025-06-07,1,0,0,0,1,0,0
TI-CMP-1035,Email,Premium Shoppers,8.0,86750.0,3826.0,1816.0,736.0,184736.0,88.08,209636.60308810178,Tamil,7.35,College Students,2025-01-08,1,0,0,1,0,0,1
TI-CMP-1036,Paid Ads,College Students,16.0,40622.0,5768.0,3170.0,1371.0,847278.0,142.23,595609.765872179,English,25.38,Youth,2024-10-18,1,1,0,0,0,1,0
TI-CMP-1037,Paid Ads,Premium Shoppers,10.0,57483.0,1639.0,786.0,245.0,116620.0,590.48,19650.03387074922,Hindi,4.64,Working Women,2025-04-10,0,0,0,0,1,1,0
TI-CMP-1040,Email,Tier 2 City Customers,19.0,50877.0,2924.0,1385.0,971.0,737960.0,239.24,308360.1237251295,Tamil,10.38,College Students,2024-08-19,1,1,1,0,0,0,0
TI-CMP-1041,Social Media,Tier 2 City Customers,5.0,66343.0,2146.0,1235.0,414.0,330372.0,637.21,51746.643963528506,English,5.72,Working Women,2024-11-25,1,0,0,0,1,1,1
TI-CMP-1044,Social Media,College Students,8.0,64189.0,4130.0,2344.0,1735.0,1028855.0,147.93,695401.250591496,English,12.79,College Students,2024-12-11,1,1,0,0,1,0,0
TI-CMP-1045,SEO,Tier 2 City Customers,9.0,67904.0,5286.0,2953.0,2085.0,1642980.0,68.93,2383448.527491658,Hindi,15.2,College Students,2025-01-29,1,0,0,0,1,0,0
TI-CMP-1046,Influencer,Tier 2 City Customers,29.0,26025.0,807.0,225.0,131.0,79910.0,564.83,14047.619637767115,English,4.47,Tier 2 City Customers,2025-02-08,1,0,0,0,1,1,1
TI-CMP-1048,Influencer,Youth,21.0,78491.0,8395.0,3919.0,1426.0,460598.0,69.59,661773.8324471905,Tamil,17.51,Tier 2 City Customers,2025-04-18,1,0,0,1,0,1,0
TI-CMP-1049,Influencer,College Students,24.0,48940.0,5913.0,1620.0,1028.0,577736.0,113.14,510538.1474279653,English,17.49,Youth,2025-04-02,1,1,0,0,1,0,1
TI-CMP-1050,Influencer,Youth,7.0,75582.0,8177.0,3461.0,1690.0,932880.0,72.66,1283797.6052848885,English,17.63,Working Women,2024-08-20,1,1,0,0,0,0,1
TI-CMP-1055,Paid Ads,Youth,12.0,99295.0,11379.0,6342.0,3458.0,2164708.0,48.39,4473361.458979128,English,21.33,College Students,2025-04-30,1,1,0,1,0,0,0
TI-CMP-1056,Paid Ads,Working Women,20.0,74948.0,7287.0,2249.0,1085.0,616280.0,148.59,414652.002153577,English,14.17,Working Women,2024-12-25,1,1,0,0,0,0,0
TI-CMP-1058,Paid Ads,Tier 2 City Customers,5.0,77146.0,4869.0,2559.0,1648.0,787744.0,169.85,463688.0482778923,Bengali,11.76,College Students,2024-12-16,1,0,1,0,0,0,0
TI-CMP-1062,Email,Tier 2 City Customers,16.0,85729.0,6909.0,3587.0,2605.0,1052420.0,84.18,1250101.9482062247,English,15.28,Working Women,2025-01-24,1,0,0,0,1,0,1
TI-CMP-1063,Email,Working Women,22.0,76954.0,7208.0,1586.0,592.0,288304.0,167.77,171744.7875067056,Bengali,12.2,Working Women,2025-02-10,1,1,0,0,1,0,0
TI-CMP-1066,Influencer,Premium Shoppers,21.0,84830.0,7552.0,3772.0,2637.0,2109600.0,61.15,3449777.3507767785,Hindi,16.46,Tier 2 City Customers,2025-03-09,1,1,0,1,0,0,0
TI-CMP-1068,Paid Ads,Tier 2 City Customers,11.0,68356.0,4330.0,2196.0,1610.0,883890.0,139.49,633558.326761775,Bengali,11.9,Premium Shoppers,2025-03-26,1,0,0,0,1,0,0
TI-CMP-1069,Influencer,Working Women,8.0,47180.0,2866.0,1704.0,1054.0,339388.0,48.35,701840.0206825233,Tamil,11.92,College Students,2024-11-07,1,0,0,0,1,1,0
TI-CMP-1071,Email,Premium Shoppers,5.0,30917.0,3554.0,1793.0,1247.0,825514.0,200.01,412636.3631818409,Hindi,21.33,Working Women,2025-02-20,1,0,1,0,1,0,1
TI-CMP-1072,Paid Ads,Working Women,16.0,69961.0,6432.0,3289.0,1495.0,373750.0,98.59,378995.24292524596,English,16.03,College Students,2024-11-27,1,0,1,0,0,0,1
TI-CMP-1073,Social Media,Youth,19.0,46890.0,2527.0,698.0,226.0,84750.0,997.0,8400.50150451354,Bengali,7.36,Tier 2 City Customers,2024-11-06,0,0,0,0,0,1,0
TI-CMP-1076,Influencer,Tier 2 City Customers,30.0,27384.0,2216.0,581.0,264.0,76032.0,1085.9,6901.74970070909,Hindi,11.18,Working Women,2024-08-08,0,0,1,1,0,1,0
TI-CMP-1078,Email,College Students,7.0,16594.0,1897.0,583.0,276.0,98532.0,673.99,14519.208000118695,Hindi,16.61,Premium Shoppers,2024-07-07,0,1,0,1,1,0,0
TI-CMP-1079,Email,Tier 2 City Customers,8.0,57801.0,2583.0,1172.0,835.0,361555.0,266.22,135710.60776801142,English,7.94,Youth,2024-09-07,1,0,1,0,0,0,0
TI-CMP-1081,Email,College Students,15.0,29054.0,2647.0,1109.0,694.0,494822.0,187.1,264369.26777124533,Bengali,15.32,College Students,2024-09-26,1,0,0,0,0,0,1
TI-CMP-1085,Email,Tier 2 City Customers,26.0,63997.0,4074.0,920.0,504.0,240408.0,505.49,47459.39781202398,Hindi,8.59,Youth,2025-01-06,0,0,0,0,0,0,1
TI-CMP-1087,Social Media,Youth,30.0,59958.0,7454.0,1750.0,1175.0,629800.0,202.79,310467.58222792053,Hindi,17.31,Tier 2 City Customers,2024-09-17,1,0,0,1,0,0,0
TI-CMP-1088,Paid Ads,College Students,22.0,55658.0,8247.0,1919.0,1286.0,326644.0,174.53,187056.36280295652,Tamil,20.58,Premium Shoppers,2024-12-09,1,0,0,0,1,0,0
TI-CMP-1090,Influencer,Working Women,20.0,14253.0,1970.0,611.0,290.0,156310.0,947.86,16390.831979406244,Tamil,20.14,College Students,2024-07-15,0,0,0,1,1,1,0
TI-CMP-1094,Social Media,Premium Shoppers,24.0,69090.0,7449.0,1740.0,909.0,404505.0,190.71,212004.7663992449,Hindi,14.62,Premium Shoppers,2025-05-07,1,0,0,0,0,1,1
TI-CMP-1095,Influencer,Premium Shoppers,10.0,63267.0,6093.0,2473.0,1863.0,1142019.0,53.1,2150594.915254237,Bengali,16.48,Working Women,2024-10-13,1,1,0,1,0,0,0
TI-CMP-1096,Social Media,College Students,10.0,28653.0,2186.0,481.0,290.0,153700.0,816.49,18724.48039780034,Tamil,10.32,Premium Shoppers,2025-04-06,0,1,0,0,0,1,0
TI-CMP-1097,Social Media,Youth,5.0,95071.0,6448.0,1969.0,1369.0,711880.0,90.67,785032.8995257526,Hindi,10.29,Working Women,2024-12-20,1,0,1,0,1,0,0
TI-CMP-1098,SEO,College Students,9.0,91224.0,9066.0,4114.0,3165.0,2490855.0,23.75,10487710.52631579,English,17.92,Working Women,2025-05-05,1,0,0,1,1,0,0
TI-CMP-1099,SEO,Working Women,8.0,71964.0,4708.0,2181.0,1490.0,689870.0,139.63,493970.04225452984,English,11.64,Tier 2 City Customers,2024-07-17,1,0,0,1,0,0,0
TI-CMP-1100,SEO,Youth,7.0,29518.0,3451.0,1456.0,811.0,391713.0,215.06,182041.2629033758,Hindi,19.37,Premium Shoppers,2025-06-11,1,0,0,0,0,1,1
TI-CMP-1101,SEO,Premium Shoppers,13.0,96007.0,2513.0,1101.0,811.0,594463.0,108.11,549768.6522985848,Tamil,4.61,Working Women,2025-02-13,1,0,0,0,1,1,0
TI-CMP-1105,SEO,Premium Shoppers,12.0,12913.0,287.0,131.0,77.0,24486.0,2647.38,824.9144437141625,Hindi,3.83,Working Women,2024-07-23,0,0,0,0,0,0,1
TI-CMP-1108,SEO,Premium Shoppers,11.0,12090.0,1314.0,499.0,251.0,74045.0,546.96,13437.553020330552,Tamil,17.07,College Students,2024-08-31,0,1,0,1,0,0,1
TI-CMP-1109,SEO,Youth,5.0,38672.0,2654.0,794.0,388.0,239008.0,587.97,40549.69301154821,Tamil,9.92,Youth,2025-06-22,1,0,0,1,0,0,1
TI-CMP-1112,Email,Working Women,16.0,59293.0,6854.0,1530.0,961.0,341155.0,55.6,613488.1294964029,Hindi,15.76,Working Women,2025-04-05,1,0,0,0,0,1,0
TI-CMP-1113,Email,College Students,15.0,28605.0,3800.0,1847.0,1313.0,869206.0,162.56,534598.5728346456,Hindi,24.33,Tier 2 City Customers,2024-12-27,1,0,0,1,0,1,1
TI-CMP-1114,Influencer,Premium Shoppers,17.0,74999.0,11155.0,3593.0,2436.0,613872.0,29.02,2115241.1440385943,Bengali,22.91,Youth,2025-02-03,1,0,0,0,0,1,0
TI-CMP-1115,Influencer,Working Women,22.0,71083.0,9615.0,4374.0,3294.0,1014552.0,64.73,1567259.802255523,English,24.31,Premium Shoppers,2024-10-21,1,0,1,0,0,1,0
TI-CMP-1116,Influencer,Youth,26.0,65721.0,8154.0,2631.0,954.0,371106.0,129.23,287067.0664706338,Bengali,17.86,College Students,2024-08-24,1,1,0,1,1,0,0
TI-CMP-1118,Social Media,Youth,6.0,34827.0,5132.0,1175.0,893.0,686717.0,166.83,411526.80573038425,Hindi,20.67,Premium Shoppers,2025-02-25,1,0,0,0,1,0,1
TI-CMP-1119,SEO,Working Women,8.0,59463.0,1366.0,782.0,471.0,289194.0,243.84,118499.90157480312,Hindi,4.4,Premium Shoppers,2024-09-19,1,0,1,0,0,0,0
TI-CMP-1122,Influencer,Premium Shoppers,29.0,87121.0,10389.0,2970.0,1525.0,846375.0,163.01,519116.6124777621,Bengali,17.08,College Students,2025-05-17,1,0,0,1,0,0,0
TI-CMP-1128,Email,Youth,16.0,20694.0,769.0,348.0,109.0,82731.0,2437.05,3294.719025050778,Bengali,5.92,Premium Shoppers,2025-01-17,0,0,1,1,0,1,0
TI-CMP-1131,Social Media,Premium Shoppers,17.0,96644.0,11165.0,2888.0,1628.0,553520.0,138.94,398287.7932920685,Bengali,16.23,Tier 2 City Customers,2025-05-26,1,0,0,0,1,0,1
TI-CMP-1133,Paid Ads,College Students,27.0,80662.0,5020.0,2458.0,1739.0,883412.0,157.28,561581.0783316379,Tamil,11.43,Tier 2 City Customers,2025-02-19,1,1,0,1,1,0,0
TI-CMP-1135,Influencer,College Students,28.0,21863.0,2610.0,1049.0,601.0,267445.0,319.15,83699.15400282,Tamil,19.48,Working Women,2024-10-02,1,1,0,0,0,1,0
